,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hour_time
14538,14539,2012-09-02,fall,1,9,23,0,0,0,Light Snow,27.060000000000002,29.544999999999998,89.0,6.0032,53,70,123,Night
14539,14540,2012-09-03,fall,1,9,0,1,1,0,Mist,27.060000000000002,29.544999999999998,94.0,0.0,42,62,104,Afternoon
14540,14541,2012-09-03,fall,1,9,1,1,1,0,Mist,27.880000000000003,31.819999999999997,89.0,11.0014,18,37,55,Afternoon
14541,14542,2012-09-03,fall,1,9,2,1,1,0,Clear,27.060000000000002,29.544999999999998,89.0,7.0015,10,30,40,Afternoon
14542,14543,2012-09-03,fall,1,9,3,1,1,0,Clear,27.060000000000002,29.544999999999998,89.0,8.9981,6,22,28,Afternoon
14543,14544,2012-09-03,fall,1,9,4,1,1,0,Clear,27.060000000000002,29.544999999999998,89.0,6.0032,6,5,11,Afternoon
14544,14545,2012-09-03,fall,1,9,5,1,1,0,Clear,27.060000000000002,29.544999999999998,89.0,0.0,1,3,4,Morning
14545,14546,2012-09-03,fall,1,9,6,1,1,0,Clear,27.060000000000002,29.544999999999998,94.0,0.0,3,12,15,Morning
14546,14547,2012-09-03,fall,1,9,7,1,1,0,Clear,27.880000000000003,31.819999999999997,85.0,0.0,6,37,43,Morning
14547,14548,2012-09-03,fall,1,9,8,1,1,0,Mist,28.7,33.335,84.0,7.0015,36,91,127,Morning
14548,14549,2012-09-03,fall,1,9,9,1,1,0,Mist,28.7,33.335,84.0,8.9981,71,158,229,Morning
14549,14550,2012-09-03,fall,1,9,10,1,1,0,Mist,30.34,35.605,74.0,15.001299999999999,135,224,359,Morning
14550,14551,2012-09-03,fall,1,9,11,1,1,0,Mist,30.34,34.849999999999994,70.0,19.0012,187,272,459,Morning
14551,14552,2012-09-03,fall,1,9,12,1,1,0,Mist,31.16,35.605,62.0,19.999499999999998,191,352,543,Morning
14552,14553,2012-09-03,fall,1,9,13,1,1,0,Mist,31.16,36.364999999999995,66.0,16.997899999999998,209,357,566,Afternoon
14553,14554,2012-09-03,fall,1,9,14,1,1,0,Clear,30.34,34.849999999999994,70.0,19.999499999999998,163,349,512,Afternoon
14554,14555,2012-09-03,fall,1,9,15,1,1,0,Clear,30.34,34.849999999999994,70.0,15.001299999999999,168,281,449,Afternoon
14555,14556,2012-09-03,fall,1,9,16,1,1,0,Clear,30.34,34.849999999999994,70.0,15.001299999999999,165,335,500,Afternoon
14556,14557,2012-09-03,fall,1,9,17,1,1,0,Clear,30.34,34.849999999999994,70.0,8.9981,181,317,498,Evening
14557,14558,2012-09-03,fall,1,9,18,1,1,0,Clear,30.34,34.849999999999994,66.0,11.0014,145,337,482,Evening
14558,14559,2012-09-03,fall,1,9,19,1,1,0,Clear,29.52,34.849999999999994,74.0,12.998000000000001,73,301,374,Evening
14559,14560,2012-09-03,fall,1,9,20,1,1,0,Clear,29.52,34.089999999999996,76.0,7.0015,78,183,261,Evening
14560,14561,2012-09-03,fall,1,9,21,1,1,0,Clear,29.52,34.089999999999996,76.0,7.0015,42,142,184,Evening
14561,14562,2012-09-03,fall,1,9,22,1,1,0,Mist,28.7,33.335,84.0,8.9981,17,104,121,Night
14562,14563,2012-09-03,fall,1,9,23,1,1,0,Mist,28.7,33.335,84.0,16.997899999999998,12,58,70,Night
14563,14564,2012-09-04,fall,1,9,0,0,2,1,Mist,28.7,33.335,84.0,16.997899999999998,10,19,29,Afternoon
14564,14565,2012-09-04,fall,1,9,1,0,2,1,Clear,27.880000000000003,31.819999999999997,82.0,8.9981,15,9,24,Afternoon
14565,14566,2012-09-04,fall,1,9,2,0,2,1,Clear,27.880000000000003,31.819999999999997,82.0,8.9981,1,4,5,Afternoon
14566,14567,2012-09-04,fall,1,9,3,0,2,1,Mist,27.060000000000002,29.544999999999998,89.0,6.0032,1,9,10,Afternoon
14567,14568,2012-09-04,fall,1,9,4,0,2,1,Mist,27.060000000000002,29.544999999999998,89.0,0.0,0,8,8,Afternoon
14568,14569,2012-09-04,fall,1,9,5,0,2,1,Mist,27.060000000000002,29.544999999999998,89.0,0.0,1,37,38,Morning
14569,14570,2012-09-04,fall,1,9,6,0,2,1,Mist,27.880000000000003,31.819999999999997,89.0,7.0015,7,165,172,Morning
14570,14571,2012-09-04,fall,1,9,7,0,2,1,Mist,27.880000000000003,31.819999999999997,89.0,7.0015,13,480,493,Morning
14571,14572,2012-09-04,fall,1,9,8,0,2,1,Clear,28.7,33.335,84.0,11.0014,15,617,632,Morning
14572,14573,2012-09-04,fall,1,9,9,0,2,1,Mist,29.52,34.849999999999994,79.0,15.001299999999999,30,293,323,Morning
14573,14574,2012-09-04,fall,1,9,10,0,2,1,Mist,29.52,34.849999999999994,74.0,16.997899999999998,42,130,172,Morning
14574,14575,2012-09-04,fall,1,9,11,0,2,1,Mist,30.34,34.849999999999994,70.0,19.0012,39,159,198,Morning
14575,14576,2012-09-04,fall,1,9,12,0,2,1,Clear,31.16,36.364999999999995,70.0,19.0012,54,233,287,Morning
14576,14577,2012-09-04,fall,1,9,13,0,2,1,Clear,32.800000000000004,37.88,55.00000000000001,30.002599999999997,72,203,275,Afternoon
14577,14578,2012-09-04,fall,1,9,14,0,2,1,Clear,32.800000000000004,37.88,55.00000000000001,27.999299999999998,72,202,274,Afternoon
14578,14579,2012-09-04,fall,1,9,15,0,2,1,Clear,32.800000000000004,38.635000000000005,59.0,31.0009,68,224,292,Afternoon
14579,14580,2012-09-04,fall,1,9,16,0,2,1,Clear,31.16,36.364999999999995,70.0,27.999299999999998,61,397,458,Afternoon
14580,14581,2012-09-04,fall,1,9,17,0,2,1,Clear,31.16,36.364999999999995,70.0,23.9994,110,746,856,Evening
14581,14582,2012-09-04,fall,1,9,18,0,2,1,Clear,31.16,37.12,75.0,15.001299999999999,94,745,839,Evening
14582,14583,2012-09-04,fall,1,9,19,0,2,1,Clear,31.16,36.364999999999995,70.0,15.001299999999999,50,502,552,Evening
14583,14584,2012-09-04,fall,1,9,20,0,2,1,Clear,30.34,34.849999999999994,70.0,16.997899999999998,47,338,385,Evening
14584,14585,2012-09-04,fall,1,9,21,0,2,1,Clear,30.34,35.605,74.0,16.997899999999998,28,240,268,Evening
14585,14586,2012-09-04,fall,1,9,22,0,2,1,Clear,30.34,34.849999999999994,70.0,19.0012,25,154,179,Night
14586,14587,2012-09-04,fall,1,9,23,0,2,1,Clear,29.52,34.849999999999994,74.0,19.999499999999998,12,83,95,Night
14587,14588,2012-09-05,fall,1,9,0,0,3,1,Clear,29.52,34.849999999999994,74.0,16.997899999999998,10,27,37,Afternoon
14588,14589,2012-09-05,fall,1,9,1,0,3,1,Clear,28.7,33.335,84.0,12.998000000000001,2,11,13,Afternoon
14589,14590,2012-09-05,fall,1,9,2,0,3,1,Clear,28.7,33.335,84.0,12.998000000000001,0,9,9,Afternoon
14590,14591,2012-09-05,fall,1,9,3,0,3,1,Clear,28.7,33.335,79.0,19.0012,0,4,4,Afternoon
14591,14592,2012-09-05,fall,1,9,4,0,3,1,Clear,28.7,33.335,79.0,19.0012,2,3,5,Afternoon
14592,14593,2012-09-05,fall,1,9,5,0,3,1,Mist,28.7,33.335,79.0,19.999499999999998,1,39,40,Morning
14593,14594,2012-09-05,fall,1,9,6,0,3,1,Clear,28.7,33.335,79.0,19.0012,7,203,210,Morning
14594,14595,2012-09-05,fall,1,9,7,0,3,1,Mist,28.7,33.335,79.0,16.997899999999998,11,489,500,Morning
14595,14596,2012-09-05,fall,1,9,8,0,3,1,Clear,29.52,34.849999999999994,74.0,12.998000000000001,33,692,725,Morning
14596,14597,2012-09-05,fall,1,9,9,0,3,1,Clear,30.34,34.849999999999994,70.0,16.997899999999998,27,263,290,Morning
14597,14598,2012-09-05,fall,1,9,10,0,3,1,Mist,31.16,36.364999999999995,70.0,11.0014,54,181,235,Morning
14598,14599,2012-09-05,fall,1,9,11,0,3,1,Mist,31.98,37.12,62.0,11.0014,61,156,217,Morning
14599,14600,2012-09-05,fall,1,9,12,0,3,1,Clear,31.98,38.635000000000005,70.0,7.0015,49,217,266,Morning
14600,14601,2012-09-05,fall,1,9,13,0,3,1,Clear,32.800000000000004,39.395,63.0,11.0014,50,184,234,Afternoon
14601,14602,2012-09-05,fall,1,9,14,0,3,1,Clear,33.62,39.395,56.00000000000001,7.0015,34,177,211,Afternoon
14602,14603,2012-09-05,fall,1,9,15,0,3,1,Clear,31.98,38.635000000000005,70.0,12.998000000000001,41,204,245,Afternoon
14603,14604,2012-09-05,fall,1,9,16,0,3,1,Clear,31.16,36.364999999999995,70.0,16.997899999999998,86,344,430,Afternoon
14604,14605,2012-09-05,fall,1,9,17,0,3,1,Clear,31.16,36.364999999999995,66.0,16.997899999999998,83,780,863,Evening
14605,14606,2012-09-05,fall,1,9,18,0,3,1,Clear,31.16,37.12,75.0,12.998000000000001,82,757,839,Evening
14606,14607,2012-09-05,fall,1,9,19,0,3,1,Clear,30.34,34.849999999999994,70.0,11.0014,64,598,662,Evening
14607,14608,2012-09-05,fall,1,9,20,0,3,1,Clear,29.52,35.605,84.0,11.0014,55,357,412,Evening
14608,14609,2012-09-05,fall,1,9,21,0,3,1,Clear,29.52,34.849999999999994,79.0,0.0,18,278,296,Evening
14609,14610,2012-09-05,fall,1,9,22,0,3,1,Clear,29.52,34.849999999999994,79.0,0.0,38,181,219,Night
14610,14611,2012-09-05,fall,1,9,23,0,3,1,Clear,28.7,33.335,84.0,6.0032,24,126,150,Night
14611,14612,2012-09-06,fall,1,9,0,0,4,1,Mist,28.7,33.335,84.0,6.0032,30,35,65,Afternoon
14612,14613,2012-09-06,fall,1,9,1,0,4,1,Mist,28.7,33.335,84.0,0.0,2,16,18,Afternoon
14613,14614,2012-09-06,fall,1,9,2,0,4,1,Clear,29.52,34.849999999999994,79.0,0.0,1,7,8,Afternoon
14614,14615,2012-09-06,fall,1,9,3,0,4,1,Clear,28.7,33.335,84.0,7.0015,0,9,9,Afternoon
14615,14616,2012-09-06,fall,1,9,4,0,4,1,Mist,28.7,33.335,84.0,6.0032,0,8,8,Afternoon
14616,14617,2012-09-06,fall,1,9,5,0,4,1,Mist,28.7,33.335,84.0,12.998000000000001,3,35,38,Morning
14617,14618,2012-09-06,fall,1,9,6,0,4,1,Mist,28.7,33.335,84.0,6.0032,11,189,200,Morning
14618,14619,2012-09-06,fall,1,9,7,0,4,1,Mist,28.7,33.335,84.0,7.0015,21,461,482,Morning
14619,14620,2012-09-06,fall,1,9,8,0,4,1,Light Snow,28.7,33.335,79.0,0.0,24,622,646,Morning
14620,14621,2012-09-06,fall,1,9,9,0,4,1,Light Snow,27.060000000000002,29.544999999999998,94.0,8.9981,8,115,123,Morning
14621,14622,2012-09-06,fall,1,9,10,0,4,1,Light Snow,27.060000000000002,29.544999999999998,94.0,8.9981,9,40,49,Morning
14622,14623,2012-09-06,fall,1,9,11,0,4,1,Light Snow,28.7,33.335,84.0,11.0014,10,52,62,Morning
14623,14624,2012-09-06,fall,1,9,12,0,4,1,Mist,29.52,34.849999999999994,79.0,15.001299999999999,11,126,137,Morning
14624,14625,2012-09-06,fall,1,9,13,0,4,1,Mist,29.52,34.849999999999994,79.0,7.0015,39,152,191,Afternoon
14625,14626,2012-09-06,fall,1,9,14,0,4,1,Clear,30.34,35.605,74.0,6.0032,38,178,216,Afternoon
14626,14627,2012-09-06,fall,1,9,15,0,4,1,Clear,30.34,34.849999999999994,66.0,12.998000000000001,42,228,270,Afternoon
14627,14628,2012-09-06,fall,1,9,16,0,4,1,Clear,30.34,34.849999999999994,70.0,15.001299999999999,42,374,416,Afternoon
14628,14629,2012-09-06,fall,1,9,17,0,4,1,Clear,30.34,34.849999999999994,70.0,16.997899999999998,67,741,808,Evening
14629,14630,2012-09-06,fall,1,9,18,0,4,1,Clear,29.52,34.089999999999996,70.0,16.997899999999998,74,761,835,Evening
14630,14631,2012-09-06,fall,1,9,19,0,4,1,Clear,27.880000000000003,31.819999999999997,74.0,16.997899999999998,54,504,558,Evening
14631,14632,2012-09-06,fall,1,9,20,0,4,1,Clear,27.060000000000002,30.305,78.0,15.001299999999999,50,356,406,Evening
14632,14633,2012-09-06,fall,1,9,21,0,4,1,Clear,26.240000000000002,28.79,89.0,11.0014,32,240,272,Evening
14633,14634,2012-09-06,fall,1,9,22,0,4,1,Clear,26.240000000000002,28.79,89.0,11.0014,24,193,217,Night
14634,14635,2012-09-06,fall,1,9,23,0,4,1,Clear,26.240000000000002,28.79,89.0,11.0014,19,150,169,Night
14635,14636,2012-09-07,fall,1,9,0,0,5,1,Clear,26.240000000000002,28.79,89.0,8.9981,17,79,96,Afternoon
14636,14637,2012-09-07,fall,1,9,1,0,5,1,Clear,25.419999999999998,28.03,88.0,7.0015,10,19,29,Afternoon
14637,14638,2012-09-07,fall,1,9,2,0,5,1,Clear,25.419999999999998,28.79,83.0,6.0032,1,10,11,Afternoon
14638,14639,2012-09-07,fall,1,9,3,0,5,1,Clear,25.419999999999998,28.79,83.0,6.0032,0,9,9,Afternoon
14639,14640,2012-09-07,fall,1,9,4,0,5,1,Clear,25.419999999999998,28.03,88.0,0.0,1,7,8,Afternoon
14640,14641,2012-09-07,fall,1,9,5,0,5,1,Clear,25.419999999999998,28.03,88.0,0.0,1,39,40,Morning
14641,14642,2012-09-07,fall,1,9,6,0,5,1,Clear,25.419999999999998,28.03,88.0,7.0015,5,135,140,Morning
14642,14643,2012-09-07,fall,1,9,7,0,5,1,Clear,26.240000000000002,28.79,89.0,7.0015,21,465,486,Morning
14643,14644,2012-09-07,fall,1,9,8,0,5,1,Clear,27.060000000000002,30.305,83.0,7.0015,29,690,719,Morning
14644,14645,2012-09-07,fall,1,9,9,0,5,1,Clear,28.7,33.335,79.0,8.9981,33,311,344,Morning
14645,14646,2012-09-07,fall,1,9,10,0,5,1,Clear,29.52,34.849999999999994,74.0,8.9981,53,171,224,Morning
14646,14647,2012-09-07,fall,1,9,11,0,5,1,Clear,31.16,35.605,62.0,8.9981,81,215,296,Morning
14647,14648,2012-09-07,fall,1,9,12,0,5,1,Clear,31.98,37.12,59.0,11.0014,76,247,323,Morning
14648,14649,2012-09-07,fall,1,9,13,0,5,1,Clear,32.800000000000004,38.635000000000005,59.0,16.997899999999998,71,283,354,Afternoon
14649,14650,2012-09-07,fall,1,9,14,0,5,1,Clear,32.800000000000004,38.635000000000005,59.0,16.997899999999998,66,187,253,Afternoon
14650,14651,2012-09-07,fall,1,9,15,0,5,1,Clear,32.800000000000004,37.88,55.00000000000001,16.997899999999998,66,265,331,Afternoon
14651,14652,2012-09-07,fall,1,9,16,0,5,1,Clear,32.800000000000004,37.88,55.00000000000001,19.0012,75,395,470,Afternoon
14652,14653,2012-09-07,fall,1,9,17,0,5,1,Clear,31.98,37.12,59.0,22.0028,88,684,772,Evening
14653,14654,2012-09-07,fall,1,9,18,0,5,1,Clear,31.16,35.605,62.0,19.999499999999998,95,697,792,Evening
14654,14655,2012-09-07,fall,1,9,19,0,5,1,Clear,30.34,34.089999999999996,62.0,19.0012,70,498,568,Evening
14655,14656,2012-09-07,fall,1,9,20,0,5,1,Clear,29.52,34.089999999999996,66.0,15.001299999999999,51,340,391,Evening
14656,14657,2012-09-07,fall,1,9,21,0,5,1,Clear,28.7,33.335,74.0,11.0014,55,246,301,Evening
14657,14658,2012-09-07,fall,1,9,22,0,5,1,Clear,28.7,33.335,74.0,15.001299999999999,52,247,299,Night
14658,14659,2012-09-07,fall,1,9,23,0,5,1,Clear,27.060000000000002,29.544999999999998,89.0,16.997899999999998,28,220,248,Night
14659,14660,2012-09-08,fall,1,9,0,0,6,0,Clear,27.060000000000002,29.544999999999998,89.0,16.997899999999998,20,130,150,Afternoon
14660,14661,2012-09-08,fall,1,9,1,0,6,0,Mist,27.060000000000002,29.544999999999998,89.0,19.0012,10,107,117,Afternoon
14661,14662,2012-09-08,fall,1,9,2,0,6,0,Clear,27.060000000000002,29.544999999999998,89.0,22.0028,9,68,77,Afternoon
14662,14663,2012-09-08,fall,1,9,3,0,6,0,Mist,27.060000000000002,29.544999999999998,89.0,15.001299999999999,3,40,43,Afternoon
14663,14664,2012-09-08,fall,1,9,4,0,6,0,Mist,27.060000000000002,29.544999999999998,94.0,15.001299999999999,3,8,11,Afternoon
14664,14665,2012-09-08,fall,1,9,5,0,6,0,Mist,27.060000000000002,29.544999999999998,94.0,16.997899999999998,2,13,15,Morning
14665,14666,2012-09-08,fall,1,9,6,0,6,0,Mist,27.060000000000002,29.544999999999998,89.0,19.0012,8,26,34,Morning
14666,14667,2012-09-08,fall,1,9,7,0,6,0,Clear,27.060000000000002,29.544999999999998,89.0,19.0012,11,71,82,Morning
14667,14668,2012-09-08,fall,1,9,8,0,6,0,Clear,28.7,33.335,79.0,22.0028,33,197,230,Morning
14668,14669,2012-09-08,fall,1,9,9,0,6,0,Clear,28.7,33.335,74.0,26.0027,87,261,348,Morning
14669,14670,2012-09-08,fall,1,9,10,0,6,0,Clear,30.34,34.849999999999994,70.0,26.0027,100,322,422,Morning
14670,14671,2012-09-08,fall,1,9,11,0,6,0,Clear,31.16,35.605,62.0,30.002599999999997,173,405,578,Morning
14671,14672,2012-09-08,fall,1,9,12,0,6,0,Clear,32.800000000000004,37.88,55.00000000000001,32.9975,220,474,694,Morning
14672,14673,2012-09-08,fall,1,9,13,0,6,0,Clear,33.62,38.635000000000005,52.0,35.0008,233,435,668,Afternoon
14673,14674,2012-09-08,fall,1,9,14,0,6,0,Clear,33.62,38.635000000000005,52.0,30.002599999999997,260,366,626,Afternoon
14674,14675,2012-09-08,fall,1,9,15,0,6,0,Light Snow,22.96,26.515,88.0,16.997899999999998,175,337,512,Afternoon
14675,14676,2012-09-08,fall,1,9,16,0,6,0,Light Snow,22.96,26.515,88.0,12.998000000000001,19,95,114,Afternoon
14676,14677,2012-09-08,fall,1,9,17,0,6,0,Light Snow,23.779999999999998,27.275,83.0,12.998000000000001,52,119,171,Evening
14677,14678,2012-09-08,fall,1,9,18,0,6,0,Light Snow,23.779999999999998,27.275,83.0,8.9981,27,140,167,Evening
14678,14679,2012-09-08,fall,1,9,19,0,6,0,Light Snow,23.779999999999998,27.275,88.0,7.0015,28,187,215,Evening
14679,14680,2012-09-08,fall,1,9,20,0,6,0,Mist,23.779999999999998,27.275,88.0,6.0032,28,166,194,Evening
14680,14681,2012-09-08,fall,1,9,21,0,6,0,Mist,24.599999999999998,28.03,83.0,11.0014,26,155,181,Evening
14681,14682,2012-09-08,fall,1,9,22,0,6,0,Mist,23.779999999999998,27.275,78.0,19.999499999999998,18,176,194,Night
14682,14683,2012-09-08,fall,1,9,23,0,6,0,Mist,23.779999999999998,27.275,73.0,11.0014,12,121,133,Night
14683,14684,2012-09-09,fall,1,9,0,0,0,0,Mist,22.96,26.515,73.0,12.998000000000001,18,106,124,Afternoon
14684,14685,2012-09-09,fall,1,9,1,0,0,0,Clear,22.96,26.515,73.0,15.001299999999999,20,104,124,Afternoon
14685,14686,2012-09-09,fall,1,9,2,0,0,0,Clear,22.14,25.759999999999998,77.0,19.0012,15,81,96,Afternoon
14686,14687,2012-09-09,fall,1,9,3,0,0,0,Clear,22.14,25.759999999999998,73.0,15.001299999999999,14,32,46,Afternoon
14687,14688,2012-09-09,fall,1,9,4,0,0,0,Clear,21.32,25.0,77.0,16.997899999999998,12,16,28,Afternoon
14688,14689,2012-09-09,fall,1,9,5,0,0,0,Clear,21.32,25.0,77.0,12.998000000000001,16,39,55,Morning
14689,14690,2012-09-09,fall,1,9,6,0,0,0,Clear,21.32,25.0,77.0,12.998000000000001,11,24,35,Morning
14690,14691,2012-09-09,fall,1,9,7,0,0,0,Clear,22.14,25.759999999999998,73.0,11.0014,20,50,70,Morning
14691,14692,2012-09-09,fall,1,9,8,0,0,0,Clear,23.779999999999998,27.275,68.0,15.001299999999999,27,143,170,Morning
14692,14693,2012-09-09,fall,1,9,9,0,0,0,Clear,25.419999999999998,30.305,61.0,16.997899999999998,85,214,299,Morning
14693,14694,2012-09-09,fall,1,9,10,0,0,0,Clear,26.240000000000002,31.06,56.99999999999999,19.999499999999998,172,323,495,Morning
14694,14695,2012-09-09,fall,1,9,11,0,0,0,Clear,27.060000000000002,31.06,47.0,16.997899999999998,194,391,585,Morning
14695,14696,2012-09-09,fall,1,9,12,0,0,0,Clear,27.060000000000002,31.06,47.0,0.0,247,510,757,Morning
14696,14697,2012-09-09,fall,1,9,13,0,0,0,Clear,27.880000000000003,31.819999999999997,39.0,0.0,238,491,729,Afternoon
14697,14698,2012-09-09,fall,1,9,14,0,0,0,Clear,29.52,32.574999999999996,30.0,19.0012,232,415,647,Afternoon
14698,14699,2012-09-09,fall,1,9,15,0,0,0,Clear,29.52,32.574999999999996,32.0,16.997899999999998,284,412,696,Afternoon
14699,14700,2012-09-09,fall,1,9,16,0,0,0,Clear,27.880000000000003,31.819999999999997,36.0,19.0012,228,473,701,Afternoon
14700,14701,2012-09-09,fall,1,9,17,0,0,0,Clear,28.7,31.819999999999997,37.0,16.997899999999998,213,458,671,Evening
14701,14702,2012-09-09,fall,1,9,18,0,0,0,Clear,27.060000000000002,31.06,36.0,16.997899999999998,156,404,560,Evening
14702,14703,2012-09-09,fall,1,9,19,0,0,0,Clear,27.060000000000002,31.06,36.0,16.997899999999998,134,362,496,Evening
14703,14704,2012-09-09,fall,1,9,20,0,0,0,Clear,25.419999999999998,31.06,41.0,19.0012,91,265,356,Evening
14704,14705,2012-09-09,fall,1,9,21,0,0,0,Clear,24.599999999999998,31.06,46.0,15.001299999999999,57,149,206,Evening
14705,14706,2012-09-09,fall,1,9,22,0,0,0,Clear,23.779999999999998,27.275,49.0,16.997899999999998,64,125,189,Night
14706,14707,2012-09-09,fall,1,9,23,0,0,0,Clear,22.96,26.515,52.0,19.0012,22,70,92,Night
14707,14708,2012-09-10,fall,1,9,0,0,1,1,Clear,22.96,26.515,52.0,19.0012,6,35,41,Afternoon
14708,14709,2012-09-10,fall,1,9,1,0,1,1,Clear,22.14,25.759999999999998,60.0,12.998000000000001,7,11,18,Afternoon
14709,14710,2012-09-10,fall,1,9,2,0,1,1,Clear,22.14,25.759999999999998,60.0,23.9994,11,6,17,Afternoon
14710,14711,2012-09-10,fall,1,9,3,0,1,1,Clear,21.32,25.0,68.0,19.0012,5,7,12,Afternoon
14711,14712,2012-09-10,fall,1,9,4,0,1,1,Clear,21.32,25.0,68.0,19.0012,1,4,5,Afternoon
14712,14713,2012-09-10,fall,1,9,5,0,1,1,Clear,20.5,24.240000000000002,72.0,16.997899999999998,4,36,40,Morning
14713,14714,2012-09-10,fall,1,9,6,0,1,1,Clear,20.5,24.240000000000002,72.0,8.9981,8,172,180,Morning
14714,14715,2012-09-10,fall,1,9,7,0,1,1,Clear,21.32,25.0,68.0,15.001299999999999,20,427,447,Morning
14715,14716,2012-09-10,fall,1,9,8,0,1,1,Clear,22.96,26.515,60.0,19.0012,33,697,730,Morning
14716,14717,2012-09-10,fall,1,9,9,0,1,1,Clear,24.599999999999998,31.06,53.0,19.999499999999998,40,321,361,Morning
14717,14718,2012-09-10,fall,1,9,10,0,1,1,Clear,25.419999999999998,31.06,50.0,19.0012,42,168,210,Morning
14718,14719,2012-09-10,fall,1,9,11,0,1,1,Clear,25.419999999999998,31.06,43.0,19.999499999999998,69,167,236,Morning
14719,14720,2012-09-10,fall,1,9,12,0,1,1,Clear,26.240000000000002,31.06,44.0,26.0027,76,256,332,Morning
14720,14721,2012-09-10,fall,1,9,13,0,1,1,Clear,26.240000000000002,31.06,38.0,15.001299999999999,72,251,323,Afternoon
14721,14722,2012-09-10,fall,1,9,14,0,1,1,Clear,27.060000000000002,31.06,36.0,19.0012,107,233,340,Afternoon
14722,14723,2012-09-10,fall,1,9,15,0,1,1,Clear,27.060000000000002,31.06,31.0,26.0027,115,231,346,Afternoon
14723,14724,2012-09-10,fall,1,9,16,0,1,1,Clear,27.060000000000002,31.06,34.0,22.0028,108,380,488,Afternoon
14724,14725,2012-09-10,fall,1,9,17,0,1,1,Clear,27.060000000000002,31.06,34.0,22.0028,127,744,871,Evening
14725,14726,2012-09-10,fall,1,9,18,0,1,1,Clear,25.419999999999998,31.06,35.0,19.999499999999998,111,857,968,Evening
14726,14727,2012-09-10,fall,1,9,19,0,1,1,Clear,25.419999999999998,31.06,38.0,19.999499999999998,71,562,633,Evening
14727,14728,2012-09-10,fall,1,9,20,0,1,1,Clear,24.599999999999998,31.06,40.0,12.998000000000001,34,356,390,Evening
14728,14729,2012-09-10,fall,1,9,21,0,1,1,Clear,22.96,26.515,49.0,11.0014,29,256,285,Evening
14729,14730,2012-09-10,fall,1,9,22,0,1,1,Clear,22.14,25.759999999999998,52.0,8.9981,15,144,159,Night
14730,14731,2012-09-10,fall,1,9,23,0,1,1,Clear,22.14,25.759999999999998,52.0,0.0,7,86,93,Night
14731,14732,2012-09-11,fall,1,9,0,0,2,1,Clear,21.32,25.0,59.0,7.0015,5,27,32,Afternoon
14732,14733,2012-09-11,fall,1,9,1,0,2,1,Clear,20.5,24.240000000000002,63.0,0.0,0,10,10,Afternoon
14733,14734,2012-09-11,fall,1,9,2,0,2,1,Clear,19.68,23.485,77.0,11.0014,1,5,6,Afternoon
14734,14735,2012-09-11,fall,1,9,3,0,2,1,Clear,19.68,23.485,67.0,8.9981,1,7,8,Afternoon
14735,14736,2012-09-11,fall,1,9,4,0,2,1,Clear,19.68,23.485,72.0,7.0015,1,8,9,Afternoon
14736,14737,2012-09-11,fall,1,9,5,0,2,1,Clear,18.86,22.725,72.0,6.0032,3,41,44,Morning
14737,14738,2012-09-11,fall,1,9,6,0,2,1,Clear,18.86,22.725,77.0,7.0015,11,200,211,Morning
14738,14739,2012-09-11,fall,1,9,7,0,2,1,Clear,20.5,24.240000000000002,72.0,7.0015,24,572,596,Morning
14739,14740,2012-09-11,fall,1,9,8,0,2,1,Clear,22.14,25.759999999999998,68.0,6.0032,48,702,750,Morning
14740,14741,2012-09-11,fall,1,9,9,0,2,1,Clear,24.599999999999998,31.06,49.0,0.0,35,323,358,Morning
14741,14742,2012-09-11,fall,1,9,10,0,2,1,Clear,25.419999999999998,31.06,38.0,0.0,54,142,196,Morning
14742,14743,2012-09-11,fall,1,9,11,0,2,1,Clear,26.240000000000002,31.06,33.0,6.0032,60,187,247,Morning
14743,14744,2012-09-11,fall,1,9,12,0,2,1,Clear,26.240000000000002,31.06,33.0,0.0,62,254,316,Morning
14744,14745,2012-09-11,fall,1,9,13,0,2,1,Clear,27.060000000000002,31.06,28.999999999999996,6.0032,72,256,328,Afternoon
14745,14746,2012-09-11,fall,1,9,14,0,2,1,Clear,27.880000000000003,31.06,30.0,6.0032,74,181,255,Afternoon
14746,14747,2012-09-11,fall,1,9,15,0,2,1,Clear,28.7,31.819999999999997,28.000000000000004,7.0015,73,253,326,Afternoon
